date,hour,total,naturalGas,dammedHydro,lignite,river,importCoal,wind,sun,fueloil,geothermal,asphaltiteCoal,blackCoal,biomass,naphta,lng,importExport,wasteheat
2025-03-01T00:00:00+03:00,00:00,37650.1,12958.59,4668.69,3989.44,1250.08,10023.34,2122.48,0.01,49.2,1380.01,198.72,585.72,983.39,0,0,-629.09,69.52
2025-03-01T01:00:00+03:00,01:00,36387.43,13289.51,3148.5,3994.04,1212.19,10021.81,2081.45,0.01,49.17,1382.07,165.59,602.43,991.49,0,0,-622.2,71.37
2025-03-01T02:00:00+03:00,02:00,34933.03,13161.23,2083.25,3982.99,965.63,10020.94,2123.79,0.01,48.76,1375.9,161.17,606.34,993.46,0,0,-665.49,75.05
2025-03-01T03:00:00+03:00,03:00,34907.41,13200.83,2010.53,4081.06,916.0,10027.59,2089.66,0.01,48.78,1383.9,163.38,597.63,984.73,0,0,-671.55,74.86
2025-03-01T04:00:00+03:00,04:00,35641.65,13154.64,2637.16,4151.25,1036.09,10028.28,2061.21,0.01,48.79,1393.03,165.59,608.6,984.63,0,0,-697.71,70.08
2025-03-01T05:00:00+03:00,05:00,36063.1,13152.46,3168.38,4168.27,988.15,10020.15,2022.93,0.19,47.09,1374.88,163.38,601.5,984.63,0,0,-699.2,70.29
2025-03-01T06:00:00+03:00,06:00,35084.3,13007.12,2489.87,4156.36,980.21,10026.04,1822.62,23.23,47.1,1373.71,163.38,631.7,979.52,0,0,-690.4,73.84
2025-03-01T07:00:00+03:00,07:00,33193.78,11804.24,1970.07,3988.14,983.41,9966.18,1777.83,122.88,47.1,1374.51,167.8,593.05,979.83,0,0,-652.81,71.55
2025-03-01T08:00:00+03:00,08:00,33866.63,10976.06,2507.94,4122.97,1284.29,9968.01,1688.01,745.35,47.09,1386.44,167.8,600.12,976.54,0,0,-681.46,77.47
2025-03-01T09:00:00+03:00,09:00,33027.09,9627.64,2519.43,4108.93,1267.26,9976.53,1416.93,1523.36,46.9,1378.52,163.38,591.67,973.47,0,0,-639.45,72.52
2025-03-01T10:00:00+03:00,10:00,31293.73,7507.32,3260.53,4119.23,1072.59,9197.07,1186.88,2361.59,47.07,1362.12,161.17,608.83,961.34,0,0,-625.5,73.49
2025-03-01T11:00:00+03:00,11:00,30142.82,6456.6,3667.85,4139.46,1028.93,8622.88,1142.3,2510.44,45.81,1345.35,163.38,616.0,940.03,0,0,-609.93,73.72
2025-03-01T12:00:00+03:00,12:00,28707.29,5948.47,3355.81,4113.73,905.92,8060.27,1221.67,2521.68,45.81,1327.35,161.17,604.94,969.08,0,0,-601.38,72.77
2025-03-01T13:00:00+03:00,13:00,28837.34,5969.57,3063.29,4114.4,898.07,8737.12,1213.05,2309.37,45.71,1311.98,158.77,608.73,978.01,0,0,-645.49,74.76
2025-03-01T14:00:00+03:00,14:00,29388.98,6776.58,3092.84,4172.73,919.34,8659.45,1129.78,2185.19,45.81,1297.36,158.96,595.28,974.06,0,0,-688.88,70.48
2025-03-01T15:00:00+03:00,15:00,30739.31,6733.68,3742.62,4221.08,1069.87,9401.68,1162.82,1979.85,45.71,1283.92,158.97,609.36,971.43,0,0,-698.78,57.1
2025-03-01T16:00:00+03:00,16:00,34127.89,8984.99,4257.67,4310.38,1226.56,10018.78,1257.0,1751.58,46.44,1275.0,163.38,583.35,974.72,0,0,-774.29,52.33
2025-03-01T17:00:00+03:00,17:00,39186.9,13167.34,5773.55,4304.73,1551.83,9982.45,1304.96,709.8,46.73,1279.34,163.38,593.76,963.24,0,0,-708.86,54.65
2025-03-01T18:00:00+03:00,18:00,42421.72,13933.03,8399.7,4322.4,1854.7,10031.49,1438.18,63.78,47.03,1297.58,163.38,590.38,962.67,0,0,-751.87,69.27
2025-03-01T19:00:00+03:00,19:00,42010.22,14025.92,7570.14,4306.55,1783.04,10022.3,1802.76,0.02,48.02,1318.72,163.38,581.67,969.46,0,0,-656.1,74.34
2025-03-01T20:00:00+03:00,20:00,42795.56,14400.95,7945.0,4340.14,1754.13,10025.29,1914.76,0.01,47.92,1332.03,165.59,573.26,967.65,0,0,-743.1,71.93
2025-03-01T21:00:00+03:00,21:00,41175.56,14510.74,6536.7,4362.69,1557.72,10021.3,1742.8,0.01,47.84,1345.36,167.8,573.88,959.91,0,0,-720.79,69.6
2025-03-01T22:00:00+03:00,22:00,39740.6,13651.86,6462.75,4318.21,1305.52,10018.16,1504.35,0.01,47.75,1358.55,163.38,576.18,960.51,0,0,-695.85,69.22
2025-03-01T23:00:00+03:00,23:00,38026.68,12660.25,6324.77,4234.48,1160.47,10024.77,1116.67,0.01,47.5,1368.26,165.59,574.52,954.84,0,0,-677.72,72.27
2025-03-02T00:00:00+03:00,00:00,35761.29,12081.27,4882.34,4221.41,1185.97,10016.71,871.3,0.01,47.3,1375.74,165.59,579.2,949.77,0,0,-687.87,72.55
2025-03-02T01:00:00+03:00,01:00,33989.67,11948.66,3413.92,4242.04,1159.51,9900.35,812.01,0.01,47.29,1382.77,163.38,576.36,943.9,0,0,-673.35,72.82
2025-03-02T02:00:00+03:00,02:00,32847.21,11652.97,2491.0,4202.61,977.3,10007.34,811.42,0.01,47.59,1390.33,165.59,573.93,955.32,0,0,-499.69,71.49
2025-03-02T03:00:00+03:00,03:00,32581.5,11729.31,2151.89,4189.85,926.13,10003.68,887.03,0.01,47.31,1390.89,165.61,585.49,950.49,0,0,-520.92,74.73
2025-03-02T04:00:00+03:00,04:00,33455.65,12043.63,2687.48,4183.48,1099.7,9878.73,912.22,0.02,47.4,1393.52,163.38,576.25,953.07,0,0,-559.8,76.57
2025-03-02T05:00:00+03:00,05:00,33838.48,12160.04,3212.55,4228.28,1038.2,9661.34,871.76,0.69,47.3,1395.58,163.38,583.32,953.38,0,0,-552.3,74.96
2025-03-02T06:00:00+03:00,06:00,32403.95,12079.02,2148.61,4248.61,957.8,9417.98,824.91,33.43,46.7,1396.53,163.38,585.75,949.77,0,0,-522.92,74.38
2025-03-02T07:00:00+03:00,07:00,29173.68,9990.24,1092.67,4049.18,950.84,9333.37,815.14,219.48,46.7,1397.17,163.38,570.73,932.62,0,0,-462.93,75.09
2025-03-02T08:00:00+03:00,08:00,26042.15,6152.79,1323.65,3998.21,926.13,9214.31,710.03,1001.64,46.8,1397.55,163.38,533.95,942.92,0,0,-449.14,79.93
2025-03-02T09:00:00+03:00,09:00,22885.26,3890.49,1175.87,3872.13,978.42,7473.76,672.7,2167.08,46.82,1385.61,154.56,565.45,949.08,0,0,-516.26,69.55
2025-03-02T10:00:00+03:00,10:00,20989.99,4089.3,1387.14,3709.54,913.58,4990.0,685.11,2505.27,46.72,1368.57,152.35,581.79,937.38,0,0,-447.69,70.93
2025-03-02T11:00:00+03:00,11:00,20533.39,3643.92,1639.17,3730.2,849.24,4559.88,740.85,2705.82,47.15,1349.07,152.35,576.04,974.78,0,0,-507.58,72.5
2025-03-02T12:00:00+03:00,12:00,20886.79,3826.27,1665.48,3709.74,790.41,4745.95,776.88,2720.88,47.04,1331.91,156.34,579.97,983.64,0,0,-525.23,77.51
2025-03-02T13:00:00+03:00,13:00,22244.73,4072.57,2311.58,3789.31,782.9,5058.79,936.34,2627.1,47.33,1311.49,156.76,574.91,972.71,0,0,-474.81,77.75
2025-03-02T14:00:00+03:00,14:00,23945.62,3897.58,3120.93,3815.94,800.15,6066.09,965.49,2518.77,47.33,1288.08,156.76,577.24,979.22,0,0,-347.91,59.95
2025-03-02T15:00:00+03:00,15:00,26650.89,4448.38,3528.77,3882.96,826.99,7877.78,1063.23,2313.98,47.13,1279.08,163.38,472.35,971.45,0,0,-301.56,76.97
2025-03-02T16:00:00+03:00,16:00,31067.01,6870.85,4250.09,4041.43,940.07,9300.29,1328.3,1734.98,47.13,1284.3,163.38,601.5,989.42,0,0,-559.68,74.95
2025-03-02T17:00:00+03:00,17:00,36552.31,11603.81,5729.63,3923.45,1258.84,9309.34,1562.93,603.38,47.31,1294.59,161.17,612.7,960.85,0,0,-593.42,77.73
2025-03-02T18:00:00+03:00,18:00,39865.01,13303.1,7076.6,3922.97,1686.74,9365.46,1867.85,39.85,46.78,1306.34,165.59,627.47,980.99,0,0,-600.36,75.63
2025-03-02T19:00:00+03:00,19:00,39784.97,13057.65,6718.19,4023.14,1531.87,9566.89,2289.6,0.01,47.19,1321.84,165.59,599.87,968.18,0,0,-579.7,74.65
2025-03-02T20:00:00+03:00,20:00,40298.95,12928.04,6949.86,4025.74,1526.87,9697.37,2559.8,0.01,47.29,1327.39,165.59,604.44,970.41,0,0,-583.46,79.6
2025-03-02T21:00:00+03:00,21:00,38820.11,12349.18,5607.28,4033.48,1343.87,9868.27,2934.17,0.01,47.89,1337.93,163.38,604.15,968.46,0,0,-515.57,77.61
2025-03-02T22:00:00+03:00,22:00,37613.89,10255.53,6553.81,4042.06,1164.96,9976.94,2997.6,0.01,47.69,1343.42,165.59,600.91,945.19,0,0,-554.73,74.91
2025-03-02T23:00:00+03:00,23:00,36298.49,9459.05,5569.83,4005.05,1103.48,10083.06,3427.52,0.01,47.6,1349.26,165.59,596.4,954.57,0,0,-539.75,76.82
2025-03-03T00:00:00+03:00,00:00,34310.54,8463.21,4000.44,3947.29,1150.33,10007.35,4082.6,0.01,47.79,1340.44,163.38,611.11,956.23,0,0,-537.25,77.61
2025-03-03T01:00:00+03:00,01:00,32637.9,7979.43,2544.54,4002.87,1052.78,9972.12,4428.78,0.01,47.79,1360.69,158.96,605.27,956.14,0,0,-548.09,76.61
2025-03-03T02:00:00+03:00,02:00,31637.51,7696.61,2308.47,4021.29,850.24,9295.54,4725.86,0.01,47.79,1362.48,163.38,608.78,953.22,0,0,-472.18,76.02
2025-03-03T03:00:00+03:00,03:00,31593.32,7286.14,2009.13,4068.67,806.79,9727.72,4991.84,0.01,48.01,1367.68,161.17,600.08,959.06,0,0,-508.78,75.8
2025-03-03T04:00:00+03:00,04:00,32849.42,7980.83,1856.41,4228.31,841.7,10038.72,5217.2,0.01,48.01,1374.76,161.17,582.46,967.19,0,0,-522.38,75.03
2025-03-03T05:00:00+03:00,05:00,33597.38,8162.51,1789.45,4407.93,796.93,10111.43,5665.71,0.13,48.01,1372.26,167.8,589.7,961.02,0,0,-550.34,74.84
2025-03-03T06:00:00+03:00,06:00,33384.47,7991.2,1372.5,4483.72,879.4,10078.96,5901.9,21.96,47.72,1375.27,163.38,591.72,968.61,0,0,-568.01,76.14
2025-03-03T07:00:00+03:00,07:00,34334.35,8778.24,1432.56,4489.77,990.45,9744.83,6102.82,71.13,48.25,1378.16,167.8,605.17,981.58,0,0,-535.07,78.66
2025-03-03T08:00:00+03:00,08:00,39506.01,11958.13,2252.48,4508.04,1380.78,10107.97,6221.34,290.12,48.25,1377.55,207.54,602.44,980.4,0,0,-508.45,79.42
2025-03-03T09:00:00+03:00,09:00,41638.7,12576.66,2990.04,4513.74,1592.32,10082.72,6485.72,616.23,48.14,1363.98,220.8,586.18,983.75,0,0,-498.46,76.88
2025-03-03T10:00:00+03:00,10:00,41525.21,12712.16,2599.97,4531.4,1306.35,10094.48,6761.04,769.67,76.64,1328.81,223.0,598.92,963.8,0,0,-515.98,74.95
2025-03-03T11:00:00+03:00,11:00,41819.54,12519.43,2990.71,4485.51,1236.96,10069.97,6800.41,942.6,74.53,1338.21,223.0,605.52,961.39,0,0,-502.29,73.59
2025-03-03T12:00:00+03:00,12:00,40456.38,11490.25,2454.09,4528.08,1085.03,10074.91,6778.75,1114.37,74.03,1336.27,218.59,585.89,967.07,0,0,-326.1,75.15
2025-03-03T13:00:00+03:00,13:00,41367.23,12468.49,2553.07,4533.66,1060.9,10059.94,6954.44,1020.13,73.03,1325.76,220.79,575.12,971.81,0,0,-514.38,64.47
2025-03-03T14:00:00+03:00,14:00,42795.76,12839.31,3433.59,4511.67,1119.08,10076.63,7149.01,936.07,77.93,1325.84,220.8,580.27,979.35,0,0,-522.01,68.22
2025-03-03T15:00:00+03:00,15:00,43612.67,13159.99,3734.42,4512.72,1178.31,10057.87,7347.02,574.27,82.33,1320.62,223.0,586.21,977.66,0,0,-204.27,62.52
2025-03-03T16:00:00+03:00,16:00,45116.43,13995.04,4509.03,4512.22,1416.67,10068.64,7409.62,452.68,80.42,1300.84,223.0,577.24,997.4,0,0,-490.34,63.97
2025-03-03T17:00:00+03:00,17:00,45361.16,13828.33,4659.19,4502.54,1863.53,10065.83,7596.36,185.27,81.32,1330.12,218.59,574.65,978.46,0,0,-592.87,69.84
2025-03-03T18:00:00+03:00,18:00,45254.1,13823.28,4648.58,4434.84,1972.45,10111.59,7687.07,16.6,88.22,1342.03,223.0,451.28,977.3,0,0,-576.14,54.0
2025-03-03T19:00:00+03:00,19:00,44546.7,12083.55,5783.89,4416.01,1686.83,10115.66,7764.87,0.01,70.42,1352.58,225.2,510.29,980.54,0,0,-514.58,71.43
2025-03-03T20:00:00+03:00,20:00,45319.6,12118.13,6453.75,4438.38,1694.32,10111.51,7818.17,0.01,70.12,1359.19,225.2,571.0,983.57,0,0,-596.42,72.67
2025-03-03T21:00:00+03:00,21:00,43607.03,11551.45,5304.63,4556.51,1667.64,10074.4,7692.3,0.01,70.52,1365.95,220.8,580.96,975.12,0,0,-523.45,70.19
2025-03-03T22:00:00+03:00,22:00,41981.21,8935.68,6584.19,4610.15,1429.48,10071.98,7603.21,0.01,70.02,1375.15,225.2,573.9,947.32,0,0,-518.46,73.38
2025-03-03T23:00:00+03:00,23:00,40312.5,8125.67,6001.9,4451.38,1261.41,10070.57,7663.41,0.01,70.62,1376.18,223.0,563.71,932.15,0,0,-498.37,70.86
2025-03-04T00:00:00+03:00,00:00,37808.98,7064.18,4621.58,4375.19,1188.01,10061.08,7753.56,0.01,70.02,1384.56,220.8,556.14,926.52,0,0,-485.12,72.45
2025-03-04T01:00:00+03:00,01:00,36143.52,6410.52,3625.76,4385.68,1112.97,10081.15,7754.12,0.01,69.72,1389.88,223.0,574.95,929.61,0,0,-483.39,69.54
2025-03-04T02:00:00+03:00,02:00,34889.3,6038.03,2942.11,4361.9,1049.12,10087.94,7598.41,0.01,69.43,1390.05,225.2,586.56,952.8,0,0,-484.49,72.23
2025-03-04T03:00:00+03:00,03:00,34667.67,6176.07,2845.56,4372.45,940.72,10081.3,7412.94,0.01,68.63,1389.99,220.8,587.11,976.26,0,0,-474.13,69.96
2025-03-04T04:00:00+03:00,04:00,35318.12,7732.96,2131.03,4188.81,973.29,10079.62,7388.24,0.02,69.43,1392.53,223.0,604.13,999.4,0,0,-536.38,72.04
2025-03-04T05:00:00+03:00,05:00,36293.03,8391.29,2063.08,4348.18,1001.91,10094.78,7599.77,0.44,69.53,1396.04,223.0,593.59,999.73,0,0,-557.87,69.56
2025-03-04T06:00:00+03:00,06:00,35898.04,8295.77,1738.28,4209.4,979.81,10089.05,7696.7,21.94,69.54,1397.77,220.79,605.2,1004.31,0,0,-501.96,71.44
2025-03-04T07:00:00+03:00,07:00,36481.67,8566.15,1627.63,4403.92,1014.09,10123.73,7776.3,107.45,70.04,1394.56,220.8,600.95,999.65,0,0,-492.01,68.41
2025-03-04T08:00:00+03:00,08:00,39384.6,8656.83,3458.21,4309.5,1675.49,10118.86,7769.1,631.9,68.55,1390.92,225.2,597.8,1011.42,0,0,-603.66,74.48
2025-03-04T09:00:00+03:00,09:00,38681.36,7687.26,3035.53,4326.95,1542.5,9961.86,7691.3,1569.56,68.03,1376.75,225.2,591.61,1015.38,0,0,-481.52,70.95
2025-03-04T10:00:00+03:00,10:00,36679.0,5568.18,3046.66,4371.34,1174.2,9959.31,7709.42,1945.46,67.61,1357.64,220.8,597.11,1000.67,0,0,-410.84,71.44
2025-03-04T11:00:00+03:00,11:00,34928.6,4402.57,3309.03,4262.06,1137.89,9112.5,7814.12,2004.04,62.72,1347.22,220.79,605.33,1002.95,0,0,-424.01,71.39
2025-03-04T12:00:00+03:00,12:00,32780.66,3986.25,2528.38,4222.17,989.9,7865.17,8037.8,2042.41,63.02,1335.22,220.8,603.41,989.37,0,0,-173.57,70.33
2025-03-04T13:00:00+03:00,13:00,33145.33,4107.06,2396.79,4147.92,970.37,7987.75,8146.96,2057.86,52.82,1317.68,223.0,587.72,1003.39,0,0,96.36,49.65
2025-03-04T14:00:00+03:00,14:00,34365.44,4203.14,2425.89,4217.16,1001.28,8716.51,8359.19,2224.04,64.22,1309.14,205.33,599.46,1015.9,0,0,-47.11,71.29
2025-03-04T15:00:00+03:00,15:00,35954.55,5379.43,3354.5,4251.43,1076.82,8194.53,8444.39,2207.47,57.1,1295.74,172.22,589.99,1001.84,0,0,-140.42,69.51
2025-03-04T16:00:00+03:00,16:00,38845.61,7422.35,3420.25,4306.01,1130.52,9660.35,8415.61,1725.77,67.43,1289.95,216.38,601.36,1027.88,0,0,-508.09,69.84
2025-03-04T17:00:00+03:00,17:00,41697.7,10247.06,4393.23,4209.79,1473.97,9733.32,8260.64,704.05,66.02,1293.45,223.0,602.91,1035.99,0,0,-611.39,65.66
2025-03-04T18:00:00+03:00,18:00,43948.01,11850.78,5293.43,4102.64,1848.34,10067.43,8015.66,60.75,68.52,1307.41,220.8,613.51,1016.64,0,0,-584.11,66.21
2025-03-04T19:00:00+03:00,19:00,43891.39,11734.75,5734.75,4116.72,1697.81,10084.49,7803.54,0.03,68.22,1320.34,218.59,594.86,1007.42,0,0,-556.62,66.49
2025-03-04T20:00:00+03:00,20:00,44722.85,11924.28,6500.76,4159.34,1734.43,10086.63,7573.55,0.01,67.62,1336.94,220.8,601.51,1010.6,0,0,-566.68,73.06
2025-03-04T21:00:00+03:00,21:00,42988.62,11107.41,5931.63,4147.96,1475.79,10075.64,7474.17,18.01,67.72,1345.92,220.8,587.8,997.24,0,0,-531.8,70.33
2025-03-04T22:00:00+03:00,22:00,41501.1,9097.27,6743.77,4162.72,1256.77,10077.46,7377.71,0.01,67.63,1346.17,225.2,591.88,992.72,0,0,-512.01,73.8
2025-03-04T23:00:00+03:00,23:00,39792.72,8391.75,5944.8,4128.28,1165.74,10066.45,7352.68,0.01,67.13,1357.37,223.0,586.72,991.63,0,0,-551.42,68.58
2025-03-05T00:00:00+03:00,00:00,37550.18,7711.9,4655.07,4074.78,1097.6,10071.55,7153.98,0.01,68.42,1362.94,223.0,584.44,991.59,0,0,-511.53,66.43
2025-03-05T01:00:00+03:00,01:00,35881.01,7750.0,3292.0,4168.14,1042.3,10080.53,6747.07,0.01,67.43,1365.99,223.0,576.88,1003.08,0,0,-505.12,69.7
2025-03-05T02:00:00+03:00,02:00,34800.11,7662.03,2728.84,4205.12,936.81,10087.94,6339.23,1.01,66.83,1367.48,223.0,587.72,995.93,0,0,-468.91,67.08
2025-03-05T03:00:00+03:00,03:00,34424.72,8099.01,2239.5,4237.75,912.7,10086.94,6045.21,0.01,66.83,1372.45,220.8,594.23,997.37,0,0,-518.65,70.57
2025-03-05T04:00:00+03:00,04:00,35307.28,9519.7,2085.03,4263.79,970.59,10077.7,5595.34,1.02,66.43,1372.55,220.8,586.64,1000.03,0,0,-522.53,70.19
2025-03-05T05:00:00+03:00,05:00,35950.72,9867.99,2613.61,4319.02,999.94,10070.77,5286.25,0.6,63.43,1378.39,225.2,591.91,997.58,0,0,-535.44,71.47
2025-03-05T06:00:00+03:00,06:00,35686.0,9635.85,2510.11,4415.62,1080.29,10057.47,5194.01,13.73,62.54,1377.25,220.8,587.7,996.83,0,0,-537.25,71.05
2025-03-05T07:00:00+03:00,07:00,35714.74,9299.58,2180.29,4499.63,1135.86,10013.31,5562.18,215.61,65.94,1383.0,220.8,595.42,999.19,0,0,-527.58,71.51
2025-03-05T08:00:00+03:00,08:00,37821.58,9164.74,3182.6,4407.05,1490.03,9975.21,5715.23,1117.46,57.05,1380.18,223.0,560.68,993.76,0,0,-512.09,66.68
2025-03-05T09:00:00+03:00,09:00,36357.43,8089.21,2518.35,4421.93,1330.82,9967.42,5152.86,2131.68,60.68,1364.0,223.0,582.26,977.78,0,0,-530.68,68.12
2025-03-05T10:00:00+03:00,10:00,33559.51,6152.74,2524.94,4528.96,1136.4,9311.24,4569.96,2508.59,61.97,1345.88,205.33,576.92,972.74,0,0,-397.81,61.65
2025-03-05T11:00:00+03:00,11:00,30777.86,5625.34,3088.21,4461.74,971.4,6570.3,4319.62,2647.97,62.27,1326.85,225.2,583.96,982.22,0,0,-149.94,62.72
2025-03-05T12:00:00+03:00,12:00,29962.9,4668.37,2865.56,4681.3,890.82,6566.15,4389.26,2718.04,56.17,1305.34,218.58,588.13,987.42,0,0,-34.89,62.65
2025-03-05T13:00:00+03:00,13:00,30216.96,4857.81,2729.82,4804.8,883.3,6558.65,4509.67,2698.49,60.05,1289.29,220.8,590.43,991.15,0,0,-48.33,71.03
2025-03-05T14:00:00+03:00,14:00,31381.08,5013.39,2836.51,4812.26,941.96,7220.67,4764.3,2659.22,58.95,1266.85,216.38,588.9,1003.45,0,0,-70.02,68.26
2025-03-05T15:00:00+03:00,15:00,33131.49,6218.0,3577.14,4895.88,949.03,6910.85,5006.55,2459.48,57.82,1253.02,225.2,579.35,986.56,0,0,-60.72,73.33
2025-03-05T16:00:00+03:00,16:00,36260.86,8178.06,3803.17,4918.39,1157.88,8179.93,5063.54,1936.81,64.31,1247.61,220.79,579.13,1013.79,0,0,-177.86,75.31
2025-03-05T17:00:00+03:00,17:00,40109.15,11061.99,5013.77,4934.6,1512.2,9138.34,4860.79,827.0,57.11,1262.62,218.59,593.25,982.0,0,0,-427.9,74.79
2025-03-05T18:00:00+03:00,18:00,43054.6,12997.29,6437.84,4919.28,1867.04,9484.13,4615.98,69.22,59.81,1271.79,223.0,584.24,1002.33,0,0,-548.62,71.27
2025-03-05T19:00:00+03:00,19:00,43183.47,12769.94,6725.43,4879.1,1733.29,9488.43,4754.34,0.07,77.41,1296.56,223.0,583.36,1012.08,0,0,-431.46,71.92
2025-03-05T20:00:00+03:00,20:00,44222.44,12838.14,7978.9,4761.02,1727.42,9427.05,4674.13,0.01,75.12,1310.89,223.0,609.52,1017.57,0,0,-494.39,74.06
2025-03-05T21:00:00+03:00,21:00,42541.93,12440.31,7069.85,4797.71,1673.52,9412.4,4379.94,0.01,76.02,1323.26,225.2,609.13,993.73,0,0,-531.64,72.49
2025-03-05T22:00:00+03:00,22:00,41243.04,11329.42,7338.19,4887.36,1317.24,9468.9,4125.37,0.01,67.83,1342.93,220.8,607.1,996.36,0,0,-529.89,71.42
2025-03-05T23:00:00+03:00,23:00,39616.43,10829.64,6748.16,4733.32,1238.79,9478.91,3822.46,0.01,67.51,1349.78,223.0,597.32,981.64,0,0,-523.43,69.32
2025-03-06T00:00:00+03:00,00:00,37650.91,10194.81,5844.73,4592.49,1168.33,9484.07,3573.12,0.01,67.11,1357.15,225.2,617.01,989.71,0,0,-533.19,70.36
2025-03-06T01:00:00+03:00,01:00,35832.68,9818.2,4539.65,4647.81,1113.5,9475.76,3441.07,0.01,67.72,1364.29,223.0,623.72,980.35,0,0,-533.52,71.12
2025-03-06T02:00:00+03:00,02:00,34716.07,9917.92,3773.27,4642.47,962.71,9481.77,3175.19,0.01,67.82,1368.07,220.79,603.43,975.56,0,0,-544.83,71.89
2025-03-06T03:00:00+03:00,03:00,34294.84,9964.22,3344.51,4612.82,956.55,9485.04,3163.24,0.01,67.93,1375.52,223.0,611.79,973.31,0,0,-553.16,70.06
2025-03-06T04:00:00+03:00,04:00,35236.0,10877.83,3194.69,4581.87,1045.72,9478.15,3287.79,0.02,68.03,1373.87,225.2,606.04,981.47,0,0,-554.86,70.18
2025-03-06T05:00:00+03:00,05:00,35824.56,11251.57,3204.24,4599.18,1098.37,9477.73,3470.23,1.29,67.84,1361.91,220.79,599.64,994.11,0,0,-595.91,73.57
2025-03-06T06:00:00+03:00,06:00,35574.36,11177.82,2540.76,4601.7,1185.81,9456.47,3799.71,35.58,68.74,1376.11,223.0,607.62,974.51,0,0,-549.27,75.8
2025-03-06T07:00:00+03:00,07:00,35532.3,10620.19,2541.55,4595.5,1197.6,9517.61,3959.8,318.84,64.84,1379.28,220.8,619.0,969.24,0,0,-546.79,74.84
2025-03-06T08:00:00+03:00,08:00,37133.09,10095.2,3284.2,4603.98,1491.89,9517.15,3907.53,1468.78,63.14,1376.04,220.8,604.12,970.01,0,0,-542.85,73.1
2025-03-06T09:00:00+03:00,09:00,35353.16,8360.92,3100.65,4629.72,1360.13,9129.06,3533.49,2406.61,64.15,1359.09,220.8,604.31,974.01,0,0,-462.75,72.97
2025-03-06T10:00:00+03:00,10:00,33443.18,6050.69,3891.37,4612.44,1254.0,9167.35,3062.37,2609.66,64.94,1329.99,223.0,599.49,946.67,0,0,-444.34,75.55
2025-03-06T11:00:00+03:00,11:00,32090.83,4727.9,3801.79,4493.58,1275.67,9436.17,2865.0,2693.31,59.43,1309.62,223.0,605.13,951.27,0,0,-425.4,74.36
2025-03-06T12:00:00+03:00,12:00,30067.73,5092.36,2995.15,4492.19,1101.33,7592.09,2862.77,2647.65,62.21,1275.87,183.26,591.71,982.63,0,0,110.29,78.22
2025-03-06T13:00:00+03:00,13:00,29966.28,5057.78,2976.82,4480.89,1015.4,7286.77,3067.41,2599.43,63.41,1224.01,196.51,587.87,988.9,0,0,342.92,78.16
2025-03-06T14:00:00+03:00,14:00,31250.87,4968.23,3035.37,4435.49,975.31,8785.17,3287.45,2416.45,72.2,1200.2,220.8,592.72,977.1,0,0,206.03,78.35
2025-03-06T15:00:00+03:00,15:00,32726.52,6075.1,3253.77,4503.14,1007.36,8626.03,3606.76,2332.0,61.46,1205.23,223.0,603.4,981.95,0,0,170.82,76.5
2025-03-06T16:00:00+03:00,16:00,35864.17,8495.12,3562.17,4551.8,1247.33,9043.54,4032.0,1667.0,65.85,1203.99,220.8,587.31,999.81,0,0,112.05,75.4
2025-03-06T17:00:00+03:00,17:00,39438.85,10906.32,5325.86,4577.97,1706.7,9079.68,4374.39,903.11,66.05,1221.05,225.2,589.16,994.51,0,0,-603.71,72.56
2025-03-06T18:00:00+03:00,18:00,42452.04,11991.16,6965.16,4597.01,1978.89,9495.96,4818.0,87.06,65.05,1238.04,225.2,600.76,980.82,0,0,-661.52,70.45
2025-03-06T19:00:00+03:00,19:00,42473.64,11378.34,7527.16,4546.9,1784.75,9511.61,5171.31,0.03,65.34,1269.75,223.0,600.81,999.08,0,0,-677.36,72.92
2025-03-06T20:00:00+03:00,20:00,43656.25,12321.53,7559.34,4532.73,1810.39,9501.98,5304.69,0.01,65.65,1294.0,225.2,612.83,1009.66,0,0,-654.52,72.76
2025-03-06T21:00:00+03:00,21:00,42405.37,12070.04,6710.48,4483.87,1778.96,9499.32,5150.25,0.01,73.25,1311.92,220.8,615.03,1008.77,0,0,-590.31,72.98
2025-03-06T22:00:00+03:00,22:00,40898.2,10226.22,7618.41,4519.21,1411.9,9510.69,4892.21,0.01,64.96,1326.93,223.0,600.39,992.72,0,0,-558.62,70.17
2025-03-06T23:00:00+03:00,23:00,39041.99,9798.84,6622.02,4517.58,1321.01,9508.16,4538.55,0.01,65.37,1339.3,220.8,600.88,993.27,0,0,-554.02,70.22
2025-03-07T00:00:00+03:00,00:00,37239.15,10016.35,4727.79,4422.81,1406.37,9519.37,4400.78,0.01,65.58,1348.93,220.8,599.86,992.28,0,0,-553.17,71.39
2025-03-07T01:00:00+03:00,01:00,35566.35,10177.51,3317.19,4473.55,1212.48,9526.76,4132.7,0.01,65.57,1353.12,220.79,548.45,989.29,0,0,-521.24,70.17
2025-03-07T02:00:00+03:00,02:00,34447.77,10244.63,2498.74,4452.64,1160.18,9511.85,3911.18,0.01,65.34,1360.58,223.0,452.48,989.85,0,0,-493.78,71.07
2025-03-07T03:00:00+03:00,03:00,34215.91,10371.88,2221.68,4452.58,1139.94,9512.65,3846.97,0.01,65.44,1367.78,223.0,479.75,997.41,0,0,-533.57,70.39
